Cognate_ID,Acoma,AztecPochutla,AztecTetelcingo,AztecZacapoaxtla,Cahuilla,Chemehuevi,ClassicalAztec,Coahuilteco,Comanche,Comecrudo,Cora,Cotaname,Cupeno,Eudeve,Gabrielino,Guarijio,Hopi,Huichol,Karankawa,Kawaiisu,Kiowa,Kitanemuk,Luiseno,Mayo,Mono,NorthernPaiute,NorthernTepehuan,Opata,Pannamint,Papago,PimaDeOnavas,Pipil,ProtoKeresan,SanJuanPuebloTewa,SantaAna,SantaDomingo,Serrano,ShoshoniGosiute,SoutheasternTepehuan,SouthernPaiute,SouthernUte,Tarahumara,Tubar,Tubatulabel,Yaqui,Zuni
66_see-6_66_see,,,,,,,,,,,,,,,,,,,,,,h i u,,,,,,,,,,,,,,,h i h i,,,,,,,,,
66_see-7_66_see,,,,,,,,,,,,,,,h u t a + a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67_hear-1_67_hear,,,,,n á/a q m a,n a ŋ k a,,,n a k a,,,,n á/a q m a,,n a x aː kʷ a,,n a v o t a,,,n a g a,,,n á/a q m a,,n a qː a,n a kː a,,,n a n k a,,,,,,,,,n a n k a,,n a ŋ k a,n ɨ kː ái/ai,,,,,
67_hear-3_67_hear,,k e k i,k a k iː,k a k i,,,k a k i,,,,,,,q u e n,,,,,,,,,,h í/i kː a h a,,,ts a m e,k ai,,k aː,k aː,g a k,,,,,,,k ëë/əː,,,a k é/e,,h a ʔ,h í/i kː a,
67_hear-40_67_hear,k a k á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʲ á/a k á/a,,k á/a k á/a,k â/a + k a,,,,,,,,,,
67_hear-4_67_hear,,,,,,,,,,,,,,,,,,,,,,m a ch/tʃ,,,,,,,,,,,,,,,m aː c̣/ʈʂ,,,,,,,,,
67_hear-7_67_hear,,,,,,,,,,,,,,,,,,e n a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67_hear-8_67_hear,,,,,,,,,,,,,,,,,,,,,tˀ ɔː,,,,,,,,,,,,,tˀ oː,,,,,,,,,,,,
68_know-12_68_know,,,,,,,,,,,,,,,,,,,,,,,,h u ʔ u n e + í/i y/j a,,,,,,,,,,,,,,,,,,,,,h ú/u ʔ u + n e a,
68_know-13_68_know,,,,,,,,,,,,,,,,,,,,,h a e g y/j a,,,,,,,,,,,,,h a n g i nː á/a,,,,,,,,,,,,
68_know-1_68_know,,,,,,,,,s u a p e tː ai,,,,,,,,,,,,,,,,,,,,s u m p a n ai,,,,,,,,,s u m p aː t u,,,,,,,,
68_know-2_68_know,,,,,,p u tː u ts u k a,,,,,,,,,,,,,,p u ts ɨ,,,,,,,,,,,,,,,,,,,,p u ts u ts u kʷ a,p u ts ú/u ts u kʷ a,,,,,
68_know-3_68_know,,m e t i,m a t iː,m a t i,,,m aː t i,,,,m w a ʔ a + tʲ e,,,,,m a ts i,,m a,,,,,,,,,m a t e,,,m aː č/tʃ,m aː t,m a t i,,,,,,,m aː t,,,m a tʃ í/i,m ay/ai,m aː g,,
68_know-40_68_know,g û/u n í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g ú/u n i,,g ú/u n u,g û/u + n i,,,,,,,,,,
68_know-4_68_know,,,,,é/e ˀn a n,,,,,,,,,,h y/j oː n,,,,,,,7/ʔ y n,ó/o ˀn a,,,,,,,,,,,,,,ɨ n aː n,,,,,,,,,
68_know-6_68_know,,,,,,,,,,,,,,,,,,,,,,,,,,p u pː i t a kː w a t u,,,,,,,,,,,,,,,,,,,,
69_sleep-1_69_sleep,,,,,,ɨ pː ɨi,,,ɨː p ɨi,,,,,,,,p í̵ɨ/ɨː w i,,,ɨ p iː,,,,,ɨ w i,ɨ w i,,,ɨ pː ɨi,,,,,,,,,ɨ pː ɨi,,a pː ɨi,V/ə pː í̵/ɨ i,,,,,
69_sleep-2_69_sleep,,,,,k u p,,,,,,,,k ú/u p ɨ,,,,,,,,,,k ú/u p,,,,,,,,,,,,,,,,,,,,,,,
69_sleep-3_69_sleep,,k o tʃ o,k o tʃ iː,k o tʃ i,,,k o tʃ i,,,,k u ts ú/u,,,ts o t z ó/o n,,k o ts i,,k u ts i,,,,,,k ó/o čč/tʃː e,,,ts o ts o s e,ts o t z i,,k oː ṣ/ʂ,k oː ṣ/ʂ,k u tʃ i,,,,,,,k oː s,,,g o tʃ í/i,k o s,,k ó/o tʃ e,
69_sleep-4_69_sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts u l uː m,,
69_sleep-5_69_sleep,,,,,,,,,,,,,,,,,,,,,,k u m,,,,,,,,,,,,,,,k uː m a n,,,,,,,,,
6_old-10_6_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uː l a w + ɨ t,,
6_old-11_6_old,,,,,,,,,,,,,,,,,,,,,,7/ʔ u v i h a t,,,,,,,,,,,,,,,u v i h p ɨ + ts,,,,,,,,,
6_old-14_6_old,,,,,,,,,,,,,,,e r aː x p o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_old-15_6_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts a m u,,,
6_old-1_6_old,,,,,,,,,,,,,,,,,,,,,,,,,m u a,m u a,,,,,,,,,,,,,,,,,,,,
6_old-2_6_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p ɨ ai,,,,,,,,,p ɨ ai,,,,,,,,
6_old-40_6_old,z á/a w i n i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z á/a w i n i,,z á/a w i n i,z â/a + w a n i,,,,,,,,,,
6_old-4_6_old,,,,,,ɨi tː ɨ + pː ɨ w,,,,,,,,,,,,,,7/ʔ iː + tʲ,,,,,,,,,,,,,,,,,,,,i ï/ɨ,,,,,,
6_old-5_6_old,,e w e,b i e b e n,w eː w e t,,,w eː w e ʔ,,,,,,,,,,w í̵ɨ/ɨː y/j o ʔ o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_old-6_6_old,,,,,,,,,,,,,,,,,,,,,,,,,,,ts u l i,,,,k ɨ l i,,,,,,,,,,,,,,,
6_old-7_6_old,,,,,,,,,,,,,,d o t z i,,,,,,,,,,y/j úu/uː w a,,,,o z e,,,,,,,,,,,,,,,,,y/j oː,
6_old-8_6_old,,,s o l t iː k,s o l t i k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_old-9_6_old,,,,,,,,,,,,,,,,o ts í/i r u + m e,,,,,,,,,,,,,,,,,,,,,,,,,,o ts é/e r a + m e,,,,
70_die-1_70_die,,,,,,j a ʔ i kː w a ʔ i,,,t ɨ y/j ai,,,,,,,,,,,,,,,,,j a i,,,t i ai,,,,,,,,,t i ai,,j a ʔ ai,j a ʔ ái/ai,,,,,
70_die-2_70_die,,,m iː k iː,m i k i,m ú/u k,,m i k i,,,,m ɨ ʔ ɨ,,,m u ts ú/u n i,,m u g ú/u i,m ó/o o k,m ɨ,,,,m u k,m o k a n,m uú/uː k e,,,m u m u qu/k e,m ü/y ts,,m uː k,m uː k,m i k i,,,,,,,m u k i a ʔ,,,m u k ú/u,,m uː g,m úu/uː k e,
70_die-40_70_die,k ủ/u + s t̉/tʲ u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s t̉/tʲ u,,k ù/u + s t̉/tʲ u,k ù/u + s t̉/tʲ u,,,,,,,,,,
70_die-5_70_die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h oː,,,
70_die-8_70_die,,,,,,,,,,,,,,,m o y/j ō/oː k,,,,,,,,,,,,,,,,,,,,,,m ɨ m ɨ ʔ + q,,,,,,,,,
71_kill-2_71_kill,,,,,,p a kː a,,,p e kː a,,,,,,,,,,,p a k a,,,,,p a tsː a,p a tsː a,,,p a kː a,,,,,,,,,p e kː a,,p a kː a,p a k ai,,,,,
71_kill-3_71_kill,,m o k t i,m iː k t i a,m i k t iː a,m é/e k + a n,,m i k t i a,,,,,,m ɨ q,m é/e a n,m u k a + a,m e ʔ á/a,,m i e,,,,m y k,m ó/o k n u,m é/e ʔ a k,,,m u m u,m e a,,m u ʔ a,m ɨ ʔ a,m i k t i a,,,,,m ɨ m ɨ k i n,,m u a ʔ,,,m e ʔ á/a,m a,m ɨ ʔ ɨ g,m é/e ʔ a,
71_kill-40_71_kill,g ú/u m í/i t i ts a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g ú/u m iː dʲ i z ɑ̟,,g ú/u m u d y u ts ɑ̟,g ú/u + m u d y u ts ɑ̟,,,,,,,,,,
72_fly-15_72_fly,,,,,,,,,,,,,,,,,p í̵ɨ/ɨː y/j a l t i,,,,,,,,,,,,,,,,,sh/ʃ u n,,,,,,,,,,,,
72_fly-1_72_fly,,,,,,w i ts i,,,y/j ɨ ts ɨ,,,,,,,,,,,y/j o z i,,,,,y/j o tsː i,y/j o tsː i,,,y/j ɨ ts ɨ,,,,,,,,,y/j ɨ ts ɨ,,n o n ts i,y/j ɨ ts í/i,,,,,
72_fly-3_72_fly,,,,,h í/i ŋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h iː ɲˀ + k,,,,,,,,,
72_fly-40_72_fly,c̉/ts â/a + p i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c̉/ts â/a + p̠ i,,c̉/ts â/a + p ɪ,c̉/ts â/a + p ɪ,,,,,,,,,,
72_fly-5_72_fly,,p a t a n,p a t l ö/ø n iː,p a t aː n i,,,p a t l aː + n i,,,,,,,,,,,,,,,,,,,,,,,,,p a t a n i,,,,,,,,,,,,,,
72_fly-6_72_fly,,,,,,,,,,,,,,m é/e e n,,n i ˀn i,,,,,,,,n é/e ʔ e + y/j e,,,,n i,,,,,,,,,,,,,,i ˀn í/i,,,n é/e ʔ e,
72_fly-7_72_fly,,,,,,,,,,,r á/a ʔ a,,,,,,,,,,,j a 7/ʔ,,,,,d aːi,,,d a ʔ a,d a ʔ a,,,,,,,,d ai y/j a ʔ,,,,h a nʲ á/a,,,
73_walk-1_73_walk,,,n e h n e m iː,n e h n e m i,n é/e m,,n e n e m i,,,,,,n í̵/ɨ n ɨ w i,,,,,,,,,n y m,,,n ɨ w i,,,n e n e m i a,,,,n e h n e m i,,,,,n ɨ m,,,,,,,,,
73_walk-2_73_walk,,,,,,,,,m i ʔ a,,,,,,,,w áay/aːi n ɨ m a,,,,,,,,,m i a,,,m i ʔ a,,,,,,,,,m i ʔ a,,,,,,m i y/j,,
73_walk-3_73_walk,,,,,,,,,,,,,,,,,,,,p a g i,,,,,,,,,,,,,,,,,,,,p a k i n,p k ai,,,,,
73_walk-4_73_walk,,,,,,,,,,,,,,,,oi,,u w i,,,,,,,,,o y/j u m u r e,,,,oi m oː r,,,,,,,,oi r ɨ,,,,,,,
73_walk-5_73_walk,,,,,,,,,,,y/j e ʔ i,,,,,,,,,,,,,w e r á/a m a,,,,,,,,,,,,,,,,,,,,,w é/e y/j e,
74_come-11_74_come,,,,,,,,,,,,,,,,e n á/a,,,,,ãː,,,,,,,,,,,,,æ̧æ̧/æ̃ː,,,,,,,,,,,,
74_come-18_74_come,,w i ȼ/tʃ,b i ȼ/tʃ,w iː ts a w i ts,,,w iː ȼ/tʃ,,,,,,,,,,,,,,,,,,,,,,,,,w i ts,,,,,,,,,,,,,,
74_come-19_74_come,,w a l a,w ö/ø l a,w aː l aː,,,w aː l + l au,,,,,,,,,,,,,,,,,,,,,,,,,w aː l aː h,,,,,,,,,,,,,,
74_come-1_74_come,,,,,,,,,k i mː a,,,,,,k i m ā/aː,,,,,,,k i m,,,k i mː a,k i mː a,,,k i mː a,,,,,,,,k i m ai,k i mː a,,,,,,k i m,,
74_come-2_74_come,,,,,,p i pː i ts ɨ,,,,,,,,,,,,,,p i d ɨ,,,,,,,,,,,,,,,,,,,,p i tʃ ɨ,p i ts i,,,,,
74_come-3_74_come,,,,,n é/e k,,,,,,,,n í̵/ɨ q ɨ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74_come-4_74_come,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a b + h i m,a b + h i m,,,,,,,,bʱ a j/dʒ i m,,,,,,,
75_lie-11_75_lie,,,,,,,,,,,,,,,,,,,,,kˀ ú/u l,,,,,,,,,,,,,kˀ ó/o e,,,,,,,,,,,,
75_lie-1_75_lie,,,,,,h a h a p i,,,h a v i,,,,,,,,,,,h a v i,,,,,h a p i,h a p i,,,h a p i,,,,,,,,,h a p i,,a p i,a p í/i,,,,,
75_lie-2_75_lie,,,,,,,,,,,,,,v oí/oi,,p o ʔ í/i,,h u,,,,,,b ó/o ʔ o k a,,,v o pː o e,v o,,w o ʔ o,v o ʔ o,,,,,,,,b o k a ʔ,,,b o ʔ í/i,,,b ó/o ʔ o,
75_lie-3_75_lie,,,,,,,,,,,,,,,o k ō/oː,,,,,,,,,,,,,,,,,,,,,,ɨ k,,,,,,,,,
75_lie-40_75_lie,k a ʔ ả/a i z í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k á/a ʔ ái/ai z i,,k á/a ʔ ái/ai z i,,,,,,,,,,,
75_lie-4_75_lie,,t e k e,b e ts t iː k,w e ts t o k,,,t eː k a,,,,,,,,,,,,,,,,,,,,,,,,,t e k a,,,,,,,,,,,,,,
75_lie-7_75_lie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t a m b ɨː ʔ,,
76_sitsitdown-13_76_sitsitdown,,,,,,,,,,,,,,,,,,,,,áá/aː g y à/a,,,,,,,,,,,,,æ n,,,,,,,,,,,,
76_sitsitdown-1_76_sitsitdown,,,,,,k a t ɨ,,,k a tː ɨ,,k a,,,ts a t z í/i,,k a h t í/i,q á/a t ɨ,,,k a r ɨ,,,,k á/a tː e k,q a tː ɨ,k a t ɨ,,,k a tː ɨ,,,,,,,,,k a tː ɨ,,k a t ɨ,k a t í/i,,k a t é/e,h a lˀ + ɨ t,k á/a t e,
76_sitsitdown-2_76_sitsitdown,,,,,,,,,,,,,,,,,,y/j e r ɨ,,,,,,,,,d a d ai,d a s ä/æ,,d a h a,d a h a,,,,,,,,,,,a s á/a,,,,
76_sitsitdown-4_76_sitsitdown,,,,,,,t l aː + l + l iː a,,,,,,,,,,,,,,,,,,,,,,,,,t a l i a,,,,,,,,,,,,,,
76_sitsitdown-8_76_sitsitdown,,,,,,,,,,,,,,,,,,,,,,r a ˀw y k,t á/a w a,,,,,,,,,,,,,,,,,,,,,,,
77_standup-1_77_standup,,,,,w é/e w e n,w ɨ n ɨ,,,w ɨ nː ɨ,,,,h í/i w ɨ n ɨ,h u e r i,,w e r í/i,w í̵/ɨ n ɨ,w e,,w ɨ n ɨ,,,,,w ɨ n ɨ,w ɨ n ɨ,,g u ě/e r a,w ɨ nː ɨ,,,,,w í̧/ĩ n ú/u,,,,w ɨ n ɨ,,w ɨ n ɨ,w ɨ n í/i,w i l í/i,w e r é/e,ɨi w ɨ n,,
77_standup-2_77_standup,,,,,,,,,,,á/a h + tʃ e + s i,,,,,,,,,,,,,k í/i k t e k,,,ts u qu/k e,,,k ɨː k,k ɨː k,,,,,,,,k ɨ kː a ʔ,,,,,,k i k t e,
77_standup-3_77_standup,,,i ʰk a t iː k a,i ʰk a t o k,,,i ˀk aː + ts,,,,,,,,,,,,,,,,,,,,,,,,,i ʰk a t u k,,,,,,,,,,,,,,
77_standup-4_77_standup,,,,,,,,,,,,,,,,,,,,,,ts o ˀn y k,,,,,,,,,,,,,,,ts ɨ n u ʔ + q,,,,,,,,,
78_throw-11_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,,,b u a n t a,,,,,,,,,,,,m ai b u a ʔ,,,,,,,
78_throw-14_78_throw,,,,,,,,,,,,,,,,ts e w á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_throw-15_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o ˀt á/a,,,,
78_throw-16_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o k o a,,,
78_throw-18_78_throw,,,,,,,,,,,,,,,,,,h ɨ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_throw-1_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,w ɨ n a + ʔ i,w ɨ n ai,,,,,,,,,,,,,,,w i n ái/ai,,,,,
78_throw-20_78_throw,,m o t e,m u l t a,m o t a,,,m oː t l a,,,,,,,,,,,,,,,,,,,,,,,,,m uː t a,,,,,,,,,,,,,,
78_throw-22_78_throw,,,,,,,,,,,,,,,p i ʔ,,,,,,,p i 7/ʔ,,,,,,,,,,,,,,,,,,,,,,,,
78_throw-2_78_throw,,,,,,t ɨ t a p i,,,t ɨ t a w ɨː,,,,,,,,,,,t a v i,,,,,,,,,t a ŋ w i,,,,,,,,,t a w i,,t ɨ t a p o,,,,,,
78_throw-4_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d a ʔ i tʃ u d,d a ʔ i t u d,,,,,,,,,,,,,,,
78_throw-5_78_throw,,,,,,,,,,,,,,,,,,,,,,,,h í/i mː a,,,,,,,,,,,,,,,,,,,,,h í/i m a,
78_throw-6_78_throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a p a l a k,,
78_throw-9_78_throw,,,,,,,,,,,,,w í/i tʃ a x ɨ,,,,,,,,,,,,,,,,,,,w e t ts t u k,,,,,,,,,,,,,,
79_give-1_79_give,,,,,,,,,,,,,,,,k i ʔ a,,,,,,,,,k i y/j a,k i ʔ a,,,,,,,,,,,,,,,,y/j á,,,,
79_give-2_79_give,,,,,,,,,u tː u,,,,,,,,,,,,,,,,,,,,u tː u,,,,,,,,,u tː u,,,,,,,,
79_give-3_79_give,,m e k e,m a k a,m a k a,m á/a x,m a k a,m a k a,,,,,,m a x a,m a ts á/a n,,,m á/a q a,,,,m ãː g ɔ,m a k,,m á/a a k a,,,m a x e,m a ts,,m aː k,m aː k,m a k a,,m æ g i,,,m a q ai,,m a k,m a k a,,,m a k a,m a h a,m á/a k a,
79_give-40_79_give,z â/a u ʔ u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z â/a u ʔ u,,z â/a u ʔ u,z â/a + ʔ u,,,,,,,,,,
79_give-41_79_give,z ỉ/i u d í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g ù/u + d i,,g ù/u + d i,g û/u + d i,,,,,,,,,,
79_give-4_79_give,,,,,,,,,,,,,,,u a,,,,,r oː,,,ó/o v i,,,,,,,,,,,,,,,,,,,,,,,
7_small-13_7_small,,,,,,,,,,,,,,,,,,p e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_small-16_7_small,,,,,i n i ʃ + i l y,,,,,,,,,,a n u ü/y s i,,,,,,,7/ʔ a n u ˀs i 7/ʔ,,i l í/i i čč/tʃː i,,,a l ai,,,,a r i t u,,,,,,a ɲ iː ʔ i,,ɨ lh/l̥ i ˀtʃ,,,,u y/j í/i + r,,,
7_small-1_7_small,,,,,,,,,t ɨ e,,,,,,,,,,,,,,,,,,,,t ɨ ai,,,,,,,,,t ɨ ai,,,,,,,í/i l i,
7_small-2_7_small,,,ts i ts iː k iː ts i,,,,,,,,,,,,,,,,,,,,,,i n o + ts i tsː i ʔ,t ɨː ts i,,,,,,tʃ i h tʃ i n,,,,,,,,,,,,,,
7_small-3_7_small,,,,,,m i ʔ au + n ts i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m i a ʔ̈/ʔ,m í/i i + pː ɨ + ts i,,,,,
7_small-40_7_small,ẓ/ʐ í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r í/i,,r í/i,r í/i,,,,,,,,,,
7_small-8_7_small,,,,,,,,,,,,,a k ú/u l y/j i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k u ˀt á/a,,k u ʔ u z u b i + l,,
80_say-11_80_say,,,,,,,,,n iː kʷ i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n iː kʷ i,,,,,,,,
80_say-19_80_say,,,,,,,,,,,,,,,,,,,,,,,,,,,,t ui,,,,,,,,,,,,,,,,,,
80_say-1_80_say,,,,,,,,,,,,,,,,,,,,,,,,,i n e,ɨ n a kː w i,,e r â/a,,,,,,,,,,,,n aː n i a,,,,,,
80_say-3_80_say,,,,,,m ai,,,,,,,,,,,,,,m eː,,,,,,,,,,,,,,,,,,,,,m ái/ai + kː ɨ,,,,,
80_say-40_80_say,kʲ á/a z á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kʲ á/a z a,,kʲ á/a z a,ʔ é/e + kʲ a z a,,,,,,,,,,
80_say-4_80_say,,,,,,,,,,,,,j a x ɨ,,,,,,,,,,h í/i h i y/j a,,,,,,,,,,,,,,,,,,,,,,,
80_say-5_80_say,,,,,,,,,,,,,,,,ts a,,,,,,,,,,,,,,,,,,,,,,,,,,tʃ a n í/i,,,,
80_say-6_80_say,,,,,,,,,,,,,,á/a g u a n,,,,,,,,,,h i á/a w a,,,aː g i,,,aː g,,,,,,,,,,,,,a m w á/a,,h í/i a w a,
80_say-7_80_say,,,h t o a,k i h t oː a,,,i ˀt + oː a,,,,,,,,,,,i t e,,,t óó/oː,,,,,,,,,,t ɨ ʔ ɨ,,,t ú̧/ũ,,,,,t ɨi y/j a ʔ,,,,,,,
81_sing-1_81_sing,,,,,,h u p i + tː u,,,,,,,,,,,,,,,,,,,h u p i a + r u,,,,h u p i a + t ɨ kː w ɨ,,,,,,,,,,,,,,,,,
81_sing-2_81_sing,,,,,,,,,t ɨ n i kʷ ɨ,,,,,,,,,,,,,,,,,t ɨ n i kː w ɨ,,,,,,,,,,,,,,,,,,,,
81_sing-3_81_sing,,,,,,,,,,,,,,,,,,,,k aː,,,,,,,,,,,,,,kʰ a ˀw a n,,,,,,k aː,k aːi,,,,,
81_sing-40_81_sing,s u ỷ/j ủ/u + t a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s ú/u ỷ/j ù/u + t ɑ̟,,s ú/u ỷ/j ù/u + t ɑ̟,s ú/u ỷ/j u t ɑ̟,,,,,,,,,,
81_sing-4_81_sing,,,,,,,,,,,,,,,tʃ eː + a,,,,,,,,,,,,,,,,,,,,,,ts aː c̣/ʈʂ u ʔ,,,,,,,,,
81_sing-5_81_sing,,,,,,,,,,,,,,,,,,,,,,,,,,,a n eː n + n uy/ui,,,n ɨ ʔ ɨ,n ɨ ʔ ɨ,,,,,,,,,,,,n y/j ai + t á/a,,,
81_sing-6_81_sing,,kʷ i k e,kʷ i k a,,,,kʷ iː k a,,,,t y/j i ʔ i + č/tʃ w iː k a,,,b í/i qu/k e n,,w i g a t á/a,,kʷ i k a,,,,,,b w íː/iː k a,,,,g ui ts,,,,t a kʷ i k a,,,,,,,,,,w i k a r á/a,,,b w í/i k a,
82_sun-1_82_sun,,,,,,t a p a + pː ɨ ts i,,,t a v e,,,,,t á/a v i,,,t á/a a w a,t au,,t a v i,,,,,t a p e,t a p a,,,t a p ai,,,,,tʰ a n,,,,t a p e,,t a p a,t a p á/a + ts i,,,,,
82_sun-2_82_sun,,t u n e l,t u n a l iː,t oː n a + l,,,t oː n a + t i u,,,,,,,,,,,,,,,,,,,,,,,,,t u n a + l,,,,,,,,,,,,,,
82_sun-40_82_sun,ʔ u ṣ/ʂ â/a + c̣/ʈʂ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ ú/u ṣ/ʂ â/a + ẓ/ʐ ɑ̟,,ʔ ú/u ṣ/ʂ â/a + c̣/ʈʂ ɑ̟,ʔ û/u + ṣ/ʂ a c̣/ʈʂ ɑ̟,,,,,,,,,,
82_sun-4_82_sun,,,,,t á/a m i + t,,,,,,,,t á/a m i + t,,t a m i + t,,,,,,,t a m e a t,t i m é/e + t,,,,,,,,,,,,,,t aː m i a + t,,,,,,,,,
82_sun-5_82_sun,,,,,,,,,,,,,,,,,,,,,,,,t áː/aː ʔ a,,,,t ä/æ t,,,,,,,,,,,ch/tʃ a t,,,,t á/a + t a,t aː + l,t á/a a ʔ a,
82_sun-6_82_sun,,,,,,,,,,,,,,,,t a h é/e n a r i,,,,,,,,,,,,,,,,,,,,,,,,,,r ay/ai é/e n a l i,,,,
82_sun-7_82_sun,,,,,,,,,,,,,,,,,,,,,,,,,,,t a sː e,,,t a ṣ/ʂ,t a ṣ/ʂ,,,,,,,,,,,,,,,
83_moon-1_83_moon,,m e s t,m i e ts + t l iː,m eː ts + t i,m é/e n a + l y,m i y/j a t o k o pː i,m eː ts + t l i,,m ɨ a,,m á/a ʃ k ɨ r a ʔ i,,m í̵/ɨ n i + l y,m e t z á/a t,m o a r,m e ts á/a,m í̵ɨ/ɨː y/j a w ɨ,m e ts a,,m ɨ a + z i,,m y/j a ch/tʃ,m ó/o y + l a,m e é/e tʃ a,t a m ɨ ʔ a,m ɨ h a,m a sː a d a g a,m e ch/tʃ a,m ɨ a,m a ṣ/ʂ aː d,s a ṣ/ʂ aː d,m e ts + t i,,,,,m ɨ aː + c̣/ʈʂ,m ɨ a,m a s a n,m ɨ ä/æ,m í̵/ɨ a + tː a k ó/o + ts i,m e tʃ á/a,m e ts á/a + t,m ɨɨ/ɨː y/j a b i ʃ + t,m é/e tʃ a,
83_moon-2_83_moon,,,,,,,,,,,,,,,,,,,,,pˀ ɔ ɔ h ę̀ę̀/ẽː,,,,,,,,,,,,,pˀ ó/o e,,,,,,,,,,,,
83_moon-40_83_moon,d â/a + w̉/w ả/a + c̣/ʈʂ ī/iː,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d â/a + w̉/w ả/a + ẓ/ʐ ī/iː,,d á/a w̉/w ả/a + ẓ/ʐ ɑ̟,d â/a + w̉/w a c̣/ʈʂ ɑ̟,,,,,,,,,,
84_star-10_84_star,,,,,,,,,,,,,,,,s o ʔp ó/o r i,,,,,,,,,,,,,,,,,,,,,,,,,,s e ʔp o l í/i,,,,
84_star-1_84_star,,,,,,,,,t a ts i n u + p i,,,,,,,,,,,,t ãː,,,,t a ts i n u,,,,t a tsː i u m + p i,,,,,,,,,t a ts í̵/ɨ ɨ m + p i n,,,,,,,,
84_star-2_84_star,,,,,,p uː ts i + p ɨ,,,,,,,,,,,,,,p uː ts iː + v ɨ,,,,,,,,,,,,,,,,,,,,p uː ts i,p úu/uː ts iː + p i,,,,,
84_star-3_84_star,,,s i t l a l iː,s iː t a l iː n,s ú/u ˀw e + t,,s i t l a l + i n,,,,,,s ú/u ʔ u + l,,ʃ u ʃ y/j o t,,s ó/o o h ɨ,,,,,h u 7ch/ˀtʃ,ṣ/ʂ ú/u ʔ + l a,,,,j/dʒ u j/dʒ u p a,,,h u ʔ u,h u h u g a,s i t a + l,,,,,h uː ʔ + c̣/ʈʂ,,,,,,s ó/o o,ʃ uː + l,,
84_star-40_84_star,š̉/ʂ í/i d ỉ/i + t a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʃ ỉ/i + d y ỉ/i + t ɑ̟,ʃ ỉ/i + d y a t̉/tʲ ɪ,,,,,,,,,,
84_star-4_84_star,,,,,,,,,,,,,,,,,,,,,,,,tʃ ó/o kː i,,,,,,,,,,,,,,,,,,,,,tʃ ó/o k i,
84_star-9_84_star,,,,,,,,,,,ʃ ú/u ʔ u r a ʔ a v e,,,,,,,z u r á/a w e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
