ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
PnarJaintia-121_root-1,,PnarJaintia,121_root,tʰeid,tʰeid,tʰ e i d,,Nagaraja2013,121_root_b,False,^tʰ e i d$,default
WarLamin-121_root-1,,WarLamin,121_root,ʃit,ʃit,ʃ i t,,Nagaraja2013,121_root_b,False,^ʃ i t$,default
Palaung-121_root-1,,Palaung,121_root,riər,riər,r i ə r,,Nagaraja2013,121_root_a,False,^r i ə r$,default
Khmu-121_root-1,,Khmu,121_root,riəs,riəs,r i ə s,,Nagaraja2013,121_root_a,False,^r i ə s$,default
Khasi-122_rope-1,,Khasi,122_rope,tɨllaj,tɨllaj,t ɨ lː ai̯,,Nagaraja2013,122_rope_a,False,^t ɨ ll aj $,default
Lyngngam-122_rope-1,,Lyngngam,122_rope,laŋnaj,laŋnaj,l a ŋ ai̯,,Nagaraja2013,122_rope_b,False,^l a ŋ n aj $,default
PnarJaintia-122_rope-1,,PnarJaintia,122_rope,tl̩le,tl̩le,t l̩ l e,,Nagaraja2013,122_rope_a,False,^t l̩ l e$,default
WarLamin-122_rope-1,,WarLamin,122_rope,tәrʊ,tәrʊ,t ə r ʊ,,Nagaraja2013,122_rope_c,False,^t ә r ʊ$,default
Palaung-122_rope-1,,Palaung,122_rope,vər,vər,v ə r,,Nagaraja2013,122_rope_d,False,^v ə r$,default
Khmu-122_rope-1,,Khmu,122_rope,cməʔ,cməʔ,c m ə ʔ,,Nagaraja2013,122_rope_e,False,^c m ə ʔ$,default
Khasi-123_rotten-1,,Khasi,123_rotten,pʔut,pʔut,p ʔ u t,,Nagaraja2013,123_rotten_a,False,^p ʔ u t$,default
Lyngngam-123_rotten-1,,Lyngngam,123_rotten,ɟɨllit,ɟɨllit,ɟ ɨ lː i t,,Nagaraja2013,123_rotten_b,False,^ɟ ɨ ll i t$,default
PnarJaintia-123_rotten-1,,PnarJaintia,123_rotten,pʔut,pʔut,p ʔ u t,,Nagaraja2013,123_rotten_a,False,^p ʔ u t$,default
WarLamin-123_rotten-1,,WarLamin,123_rotten,khvi,khvi,kʰ v i,,Nagaraja2013,123_rotten_c,False,^kh v i$,default
Palaung-123_rotten-1,,Palaung,123_rotten,əm,əm,ə m,,Nagaraja2013,123_rotten_d,False,^ə m$,default
Khmu-123_rotten-1,,Khmu,123_rotten,ʰmuʔ,ʰmuʔ,ʰm u ʔ,,Nagaraja2013,123_rotten_e,False,^ʰm u ʔ$,default
Khasi-124_torub-1,,Khasi,124_torub,kɨrʃut,kɨrʃut,k ɨ r ʃ u t,,Nagaraja2013,124_torub_a,False,^k ɨ rʃ u t$,default
Lyngngam-124_torub-1,,Lyngngam,124_torub,kɨrcʰut,kɨrcʰut,k ɨ r cʰ u t,,Nagaraja2013,124_torub_a,False,^k ɨ r cʰ u t$,default
PnarJaintia-124_torub-1,,PnarJaintia,124_torub,kr̩tʃut,kr̩tʃut,k r̩ tʃ u t,,Nagaraja2013,124_torub_a,False,^k r̩ tʃ u t$,default
WarLamin-124_torub-1,,WarLamin,124_torub,kənʧʊt,kənʧʊt,k ə tʃ ʊ t,,Nagaraja2013,124_torub_a,False,^k ə n ʧ ʊ t$,default
Palaung-124_torub-1,,Palaung,124_torub,sut,sut,s u t,,Nagaraja2013,124_torub_a,False,^s u t$,default
Khmu-124_torub-1,,Khmu,124_torub,"huk, hntɔh",huk,h u k,,Nagaraja2013,124_torub_b,False,^h u k$,default
Khmu-124_torub-2,,Khmu,124_torub,"huk, hntɔh",hntɔh,h t ɔ h,,Nagaraja2013,124_torub_b,False,^h n t ɔ h$,default
Khasi-125_salt-1,,Khasi,125_salt,mluʔ,mluʔ,m l u ʔ,,Nagaraja2013,125_salt_a,False,^m l u ʔ$,default
Lyngngam-125_salt-1,,Lyngngam,125_salt,maluk,maluk,m a l u k,,Nagaraja2013,125_salt_a,False,^m a l u k$,default
PnarJaintia-125_salt-1,,PnarJaintia,125_salt,bloʔ,bloʔ,b l o ʔ,,Nagaraja2013,125_salt_a,False,^b l o ʔ$,default
WarLamin-125_salt-1,,WarLamin,125_salt,pnʊʔ,pnʊʔ,p ʊ ʔ,,Nagaraja2013,125_salt_a,False,^p n ʊ ʔ$,default
Palaung-125_salt-1,,Palaung,125_salt,sɔɁ,sɔɁ,s ɔ ʔ,,Nagaraja2013,125_salt_b,False,^s ɔ Ɂ$,default
Khmu-125_salt-1,,Khmu,125_salt,ʰmaːr,ʰmaːr,ʰm aː r,,Nagaraja2013,125_salt_c,False,^ʰm aː r$,default
Khasi-126_sand-1,,Khasi,126_sand,ʃʔiap,ʃʔiap,ʃ ʔ i a p,,Nagaraja2013,126_sand_a,False,^ʃ ʔ i a p$,default
Lyngngam-126_sand-1,,Lyngngam,126_sand,cʰʔjap,cʰʔjap,cʰ ʔ j a p,,Nagaraja2013,126_sand_a,False,^cʰ ʔ j a p$,default
PnarJaintia-126_sand-1,,PnarJaintia,126_sand,tʃʔɛʌp,tʃʔɛʌp,tʃ ʔ ɛ ʌ p,,Nagaraja2013,126_sand_a,False,^tʃ ʔ ɛ ʌ p$,default
WarLamin-126_sand-1,,WarLamin,126_sand,sәrvʊ,sәrvʊ,s ə r v ʊ,,Nagaraja2013,126_sand_b,False,^s ә r v ʊ$,default
Palaung-126_sand-1,,Palaung,126_sand,saj,saj,s ai̯,,Nagaraja2013,126_sand_c,False,^s aj $,default
Khmu-126_sand-1,,Khmu,126_sand,sreh,sreh,s r e h,,Nagaraja2013,126_sand_d,False,^s r e h$,default
Khasi-127_tosay-1,,Khasi,127_tosay,oŋ,oŋ,o ŋ,,Nagaraja2013,127_tosay_a,False,^o ŋ$,default
Lyngngam-127_tosay-1,,Lyngngam,127_tosay,ɨnnoŋ,ɨnnoŋ,ɨ nː o ŋ,,Nagaraja2013,127_tosay_a,False,^ɨ nn o ŋ$,default
PnarJaintia-127_tosay-1,,PnarJaintia,127_tosay,ʔɔŋ,ʔɔŋ,ʔ ɔ ŋ,,Nagaraja2013,127_tosay_a,False,^ʔ ɔ ŋ$,default
WarLamin-127_tosay-1,,WarLamin,127_tosay,ʔɒŋ,ʔɒŋ,ʔ ɒ ŋ,,Nagaraja2013,127_tosay_a,False,^ʔ ɒ ŋ$,default
Palaung-127_tosay-1,,Palaung,127_tosay,dah,dah,d a h,,Nagaraja2013,127_tosay_b,False,^d a h$,default
Khmu-127_tosay-1,,Khmu,127_tosay,sroʔ,sroʔ,s r o ʔ,,Nagaraja2013,127_tosay_c,False,^s r o ʔ$,default
Khasi-128_toscratch-1,,Khasi,128_toscratch,truːd,truːd,t r uː d,,Nagaraja2013,128_toscratch_a,False,^t r uː d$,default
Lyngngam-128_toscratch-1,,Lyngngam,128_toscratch,tɨrrut,tɨrrut,t ɨ rː u t,,Nagaraja2013,128_toscratch_a,False,^t ɨ rr u t$,default
PnarJaintia-128_toscratch-1,,PnarJaintia,128_toscratch,tʃbɔt,tʃbɔt,tʃ b ɔ t,,Nagaraja2013,128_toscratch_b,False,^tʃ b ɔ t$,default
WarLamin-128_toscratch-1,,WarLamin,128_toscratch,kʰəbɒʔ,kʰəbɒʔ,kʰ ə b ɒ ʔ,,Nagaraja2013,128_toscratch_b,False,^kʰ ə b ɒ ʔ$,default
Palaung-128_toscratch-1,,Palaung,128_toscratch,pɔɁ,pɔɁ,p ɔ ʔ,,Nagaraja2013,128_toscratch_c,False,^p ɔ Ɂ$,default
Khmu-128_toscratch-1,,Khmu,128_toscratch,gor,gor,g o r,,Nagaraja2013,128_toscratch_d,False,^g o r$,default
Khasi-129_sea-1,,Khasi,129_sea,duriaw,duriaw,d u r i a w,,Nagaraja2013,129_sea_a,False,^d u r i a w$,default
Lyngngam-129_sea-1,,Lyngngam,129_sea,duriaw,duriaw,d u r i a w,,Nagaraja2013,,True,^d u r i a w$,default
PnarJaintia-129_sea-1,,PnarJaintia,129_sea,duriaw,duriaw,d u r i a w,,Nagaraja2013,129_sea_a,False,^d u r i a w$,default
WarLamin-129_sea-1,,WarLamin,129_sea,dʊrɪəʊ,dʊrɪəʊ,d ʊ r ɪ ə ʊ,,Nagaraja2013,129_sea_a,False,^d ʊ r ɪ ə ʊ$,default
Khasi-130_see-1,,Khasi,130_see,joʔi,joʔi,j o ʔ i,,Nagaraja2013,130_see_a,False,^j o ʔ i$,default
Lyngngam-130_see-1,,Lyngngam,130_see,muɟoʔ,muɟoʔ,m u ɟ o ʔ,,Nagaraja2013,130_see_a,False,^m u ɟ o ʔ$,default
PnarJaintia-130_see-1,,PnarJaintia,130_see,pait,pait,p a i t,,Nagaraja2013,130_see_b,False,^p a i t$,default
WarLamin-130_see-1,,WarLamin,130_see,maʔ,maʔ,m a ʔ,,Nagaraja2013,130_see_c,False,^m a ʔ$,default
Palaung-130_see-1,,Palaung,130_see,jɯ,jɯ,j ɯ,,Nagaraja2013,130_see_a,False,^j ɯ$,default
Khmu-130_see-1,,Khmu,130_see,guːɲ,guːɲ,g uː ɲ,,Nagaraja2013,130_see_d,False,^g uː ɲ$,default
Khasi-131_seed-1,,Khasi,131_seed,sɨmbaj,sɨmbaj,s ɨ m b ai̯,,Nagaraja2013,131_seed_a,False,^s ɨ m b aj $,default
Lyngngam-131_seed-1,,Lyngngam,131_seed,ɟellej,ɟellej,ɟ e lː ei̯,,Nagaraja2013,131_seed_b,False,^ɟ e ll ej $,default
PnarJaintia-131_seed-1,,PnarJaintia,131_seed,sm̩be,sm̩be,s m̩ b e,,Nagaraja2013,131_seed_a,False,^s m̩ b e$,default
WarLamin-131_seed-1,,WarLamin,131_seed,tjʊsba,tjʊsba,t j ʊ s b a,,Nagaraja2013,131_seed_a,False,^t j ʊ s b a$,default
Palaung-131_seed-1,,Palaung,131_seed,kəʔaŋ,kəʔaŋ,k ə ʔ a ŋ,,Nagaraja2013,131_seed_c,False,^k ə ʔ a ŋ$,default
Khmu-131_seed-1,,Khmu,131_seed,klɔːŋ,klɔːŋ,k l ɔː ŋ,,Nagaraja2013,131_seed_d,False,^k l ɔː ŋ$,default
Khasi-132_tosew-1,,Khasi,132_tosew,suʔ,suʔ,s u ʔ,,Nagaraja2013,132_tosew_a,False,^s u ʔ$,default
Lyngngam-132_tosew-1,,Lyngngam,132_tosew,sɨnnek,sɨnnek,s ɨ nː e k,,Nagaraja2013,132_tosew_a,False,^s ɨ nn e k$,default
PnarJaintia-132_tosew-1,,PnarJaintia,132_tosew,sor,sor,s o r,,Nagaraja2013,132_tosew_a,False,^s o r$,default
WarLamin-132_tosew-1,,WarLamin,132_tosew,sʊ,sʊ,s ʊ,,Nagaraja2013,132_tosew_a,False,^s ʊ$,default
Palaung-132_tosew-1,,Palaung,132_tosew,ɟiŋ,ɟiŋ,ɟ i ŋ,,Nagaraja2013,132_tosew_b,False,^ɟ i ŋ$,default
Khmu-132_tosew-1,,Khmu,132_tosew,lɔs,lɔs,l ɔ s,,Nagaraja2013,132_tosew_c,False,^l ɔ s$,default
Khasi-133_sharp-1,,Khasi,133_sharp,nep,nep,n e p,,Nagaraja2013,133_sharp_a,False,^n e p$,default
Lyngngam-133_sharp-1,,Lyngngam,133_sharp,ɨntaʔ,ɨntaʔ,ɨ t a ʔ,,Nagaraja2013,133_sharp_b,False,^ɨ n t a ʔ$,default
PnarJaintia-133_sharp-1,,PnarJaintia,133_sharp,nɛp,nɛp,n ɛ p,,Nagaraja2013,133_sharp_a,False,^n ɛ p$,default
WarLamin-133_sharp-1,,WarLamin,133_sharp,nep,nep,n e p,,Nagaraja2013,133_sharp_a,False,^n e p$,default
Palaung-133_sharp-1,,Palaung,133_sharp,ləm,ləm,l ə m,,Nagaraja2013,133_sharp_c,False,^l ə m$,default
Khmu-133_sharp-1,,Khmu,133_sharp,ʔoh,ʔoh,ʔ o h,,Nagaraja2013,133_sharp_d,False,^ʔ o h$,default
Khasi-134_short-1,,Khasi,134_short,lɨŋkot,lɨŋkot,l ɨ ŋ k o t,,Nagaraja2013,134_short_a,False,^l ɨ ŋ k o t$,default
Lyngngam-134_short-1,,Lyngngam,134_short,tɨmban,tɨmban,t ɨ m b a n,,Nagaraja2013,134_short_b,False,^t ɨ m b a n$,default
PnarJaintia-134_short-1,,PnarJaintia,134_short,tbien,tbien,t b i e n,,Nagaraja2013,134_short_b,False,^t b i e n$,default
WarLamin-134_short-1,,WarLamin,134_short,ʧrit,ʧrit,tʃ r i t,,Nagaraja2013,134_short_c,False,^ʧ r i t$,default
Palaung-134_short-1,,Palaung,134_short,ɛm,ɛm,ɛ m,,Nagaraja2013,134_short_d,False,^ɛ m$,default
Khmu-134_short-1,,Khmu,134_short,hndeʔ,hndeʔ,h d e ʔ,,Nagaraja2013,134_short_e,False,^h n d e ʔ$,default
Khasi-135_tosing-1,,Khasi,135_tosing,rwaj,rwaj,r w ai̯,,Nagaraja2013,135_tosing_a,False,^rw aj $,default
Lyngngam-135_tosing-1,,Lyngngam,135_tosing,rɨŋwi,rɨŋwi,r ɨ ŋ w i,,Nagaraja2013,135_tosing_a,False,^r ɨ ŋw i$,default
PnarJaintia-135_tosing-1,,PnarJaintia,135_tosing,rwai,rwai,r w a i,,Nagaraja2013,135_tosing_a,False,^rw a i$,default
WarLamin-135_tosing-1,,WarLamin,135_tosing,rvʊ,rvʊ,r v ʊ,,Nagaraja2013,135_tosing_a,False,^r v ʊ$,default
Palaung-135_tosing-1,,Palaung,135_tosing,ŋir,ŋir,ŋ i r,,Nagaraja2013,135_tosing_b,False,^ŋ i r$,default
Khmu-135_tosing-1,,Khmu,135_tosing,təːm,təːm,t əː m,,Nagaraja2013,135_tosing_c,False,^t əː m$,default
Khasi-136_tosit-1,,Khasi,136_tosit,ʃoŋ,ʃoŋ,ʃ o ŋ,,Nagaraja2013,136_tosit_a,False,^ʃ o ŋ$,default
Lyngngam-136_tosit-1,,Lyngngam,136_tosit,cʰoŋ,cʰoŋ,cʰ o ŋ,,Nagaraja2013,136_tosit_a,False,^cʰ o ŋ$,default
PnarJaintia-136_tosit-1,,PnarJaintia,136_tosit,tʃɔŋ,tʃɔŋ,tʃ ɔ ŋ,,Nagaraja2013,136_tosit_a,False,^tʃ ɔ ŋ$,default
WarLamin-136_tosit-1,,WarLamin,136_tosit,ʃkɪə,ʃkɪə,ʃ k ɪ ə,,Nagaraja2013,136_tosit_b,False,^ʃ k ɪ ə$,default
Palaung-136_tosit-1,,Palaung,136_tosit,mɔʔ,mɔʔ,m ɔ ʔ,,Nagaraja2013,136_tosit_c,False,^m ɔ ʔ$,default
Khmu-136_tosit-1,,Khmu,136_tosit,den,den,d e n,,Nagaraja2013,136_tosit_d,False,^d e n$,default
Khasi-137_skin-1,,Khasi,137_skin,snieʔ doʔ,snieʔ doʔ,s i e ʔ + d o ʔ,,Nagaraja2013,137_skin_a,False,^s n i e ʔ + d o ʔ$,default
Lyngngam-137_skin-1,,Lyngngam,137_skin,snieʔ mejm,snieʔ mejm,s i e ʔ + m ei̯ m,,Nagaraja2013,137_skin_a,False,^s n i e ʔ + m ej m$,default
PnarJaintia-137_skin-1,,PnarJaintia,137_skin,sneiʔ,sneiʔ,s e i ʔ,,Nagaraja2013,137_skin_a,False,^s n e i ʔ$,default
WarLamin-137_skin-1,,WarLamin,137_skin,snɪəʔ,snɪəʔ,s ɪ ə ʔ,,Nagaraja2013,137_skin_a,False,^s n ɪ ə ʔ$,default
Palaung-137_skin-1,,Palaung,137_skin,hur,hur,h u r,,Nagaraja2013,137_skin_b,False,^h u r$,default
Khmu-137_skin-1,,Khmu,137_skin,hmpuːr,hmpuːr,h m p uː r,,Nagaraja2013,137_skin_c,False,^h m p uː r$,default
Khasi-138_sky-1,,Khasi,138_sky,bneŋ,bneŋ,b e ŋ,,Nagaraja2013,138_sky_a,False,^b n e ŋ$,default
Lyngngam-138_sky-1,,Lyngngam,138_sky,brej,brej,b r ei̯,,Nagaraja2013,138_sky_b,False,^b r ej $,default
PnarJaintia-138_sky-1,,PnarJaintia,138_sky,bneiɲ,bneiɲ,b e i ɲ,,Nagaraja2013,138_sky_a,False,^b n e i ɲ$,default
Palaung-138_sky-1,,Palaung,138_sky,pleŋ,pleŋ,p l e ŋ,,Nagaraja2013,138_sky_a,False,^p l e ŋ$,default
Khmu-138_sky-1,,Khmu,138_sky,lwaːŋ,lwaːŋ,l w aː ŋ,,Nagaraja2013,138_sky_c,False,^lw aː ŋ$,default
Khasi-139_tosleep-1,,Khasi,139_tosleep,tʰiaʔ,tʰiaʔ,tʰ i a ʔ,,Nagaraja2013,139_tosleep_a,False,^tʰ i a ʔ$,default
Lyngngam-139_tosleep-1,,Lyngngam,139_tosleep,ɨnɲiɲ,ɨnɲiɲ,ɨ ɲ i ɲ,,Nagaraja2013,139_tosleep_b,False,^ɨ n ɲ i ɲ$,default
PnarJaintia-139_tosleep-1,,PnarJaintia,139_tosleep,tʰiaʔ,tʰiaʔ,tʰ i a ʔ,,Nagaraja2013,139_tosleep_a,False,^tʰ i a ʔ$,default
WarLamin-139_tosleep-1,,WarLamin,139_tosleep,θɪəʔ,θɪəʔ,θ ɪ ə ʔ,,Nagaraja2013,139_tosleep_a,False,^θ ɪ ə ʔ$,default
Palaung-139_tosleep-1,,Palaung,139_tosleep,ʔit,ʔit,ʔ i t,,Nagaraja2013,139_tosleep_c,False,^ʔ i t$,default
Khmu-139_tosleep-1,,Khmu,139_tosleep,sih,sih,s i h,,Nagaraja2013,139_tosleep_d,False,^s i h$,default
Khasi-140_small-1,,Khasi,140_small,rit,rit,r i t,,Nagaraja2013,140_small_a,False,^r i t$,default
Lyngngam-140_small-1,,Lyngngam,140_small,doh-dit,doh-dit,d o h + d i t,,Nagaraja2013,140_small_b,False,^d o h - d i t$,default
PnarJaintia-140_small-1,,PnarJaintia,140_small,kʰeiɲ,kʰeiɲ,kʰ e i ɲ,,Nagaraja2013,140_small_c,False,^kʰ e i ɲ$,default
WarLamin-140_small-1,,WarLamin,140_small,sbɪət,sbɪət,s b ɪ ə t,,Nagaraja2013,140_small_d,False,^s b ɪ ə t$,default
Palaung-140_small-1,,Palaung,140_small,diət,diət,d i ə t,,Nagaraja2013,140_small_b,False,^d i ə t$,default
Khmu-140_small-1,,Khmu,140_small,kʔnɛːŋ,kʔnɛːŋ,k ʔ ɛː ŋ,,Nagaraja2013,140_small_e,False,^k ʔ n ɛː ŋ$,default
Khasi-141_tosmell-1,,Khasi,141_tosmell,sma,sma,s m a,,Nagaraja2013,141_tosmell_a,False,^s m a$,default
Lyngngam-141_tosmell-1,,Lyngngam,141_tosmell,ɨnnaw,ɨnnaw,ɨ nː a w,,Nagaraja2013,141_tosmell_b,False,^ɨ nn a w$,default
PnarJaintia-141_tosmell-1,,PnarJaintia,141_tosmell,sma,sma,s m a,,Nagaraja2013,141_tosmell_a,False,^s m a$,default
WarLamin-141_tosmell-1,,WarLamin,141_tosmell,rʔɪəŋ,rʔɪəŋ,r ʔ ɪ ə ŋ,,Nagaraja2013,141_tosmell_c,False,^r ʔ ɪ ə ŋ$,default
Palaung-141_tosmell-1,,Palaung,141_tosmell,ʔur,ʔur,ʔ u r,,Nagaraja2013,141_tosmell_d,False,^ʔ u r$,default
Khmu-141_tosmell-1,,Khmu,141_tosmell,mec,mec,m e c,,Nagaraja2013,141_tosmell_e,False,^m e c$,default
Khasi-142_smoke-1,,Khasi,142_smoke,tdem,tdem,t d e m,,Nagaraja2013,142_smoke_a,False,^t d e m$,default
Lyngngam-142_smoke-1,,Lyngngam,142_smoke,ɨntʰak,ɨntʰak,ɨ tʰ a k,,Nagaraja2013,142_smoke_b,False,^ɨ n tʰ a k$,default
PnarJaintia-142_smoke-1,,PnarJaintia,142_smoke,tdɛm,tdɛm,t d ɛ m,,Nagaraja2013,142_smoke_a,False,^t d ɛ m$,default
WarLamin-142_smoke-1,,WarLamin,142_smoke,tdem,tdem,t d e m,,Nagaraja2013,142_smoke_a,False,^t d e m$,default
Palaung-142_smoke-1,,Palaung,142_smoke,tɯk,tɯk,t ɯ k,,Nagaraja2013,142_smoke_b,False,^t ɯ k$,default
Khmu-142_smoke-1,,Khmu,142_smoke,ptəʔ,ptəʔ,p t ə ʔ,,Nagaraja2013,142_smoke_b,False,^p t ə ʔ$,default
Khasi-143_smooth-1,,Khasi,143_smooth,ɟliʔ,ɟliʔ,ɟ l i ʔ,,Nagaraja2013,143_smooth_a,False,^ɟ l i ʔ$,default
Lyngngam-143_smooth-1,,Lyngngam,143_smooth,ɟɨmpaj,ɟɨmpaj,ɟ ɨ m p ai̯,,Nagaraja2013,143_smooth_b,False,^ɟ ɨ m p aj $,default
PnarJaintia-143_smooth-1,,PnarJaintia,143_smooth,jaliʔ,jaliʔ,j a l i ʔ,,Nagaraja2013,143_smooth_a,False,^j a l i ʔ$,default
WarLamin-143_smooth-1,,WarLamin,143_smooth,tjəlliʔ,tjəlliʔ,t j ə lː i ʔ,,Nagaraja2013,143_smooth_a,False,^t j ə ll i ʔ$,default
Palaung-143_smooth-1,,Palaung,143_smooth,kleət,kleət,k l e ə t,,Nagaraja2013,143_smooth_c,False,^k l e ə t$,default
Khmu-143_smooth-1,,Khmu,143_smooth,lmɛːt,lmɛːt,l m ɛː t,,Nagaraja2013,143_smooth_d,False,^l m ɛː t$,default
Khasi-144_snake-1,,Khasi,144_snake,bseɲ,bseɲ,b s e ɲ,,Nagaraja2013,144_snake_a,False,^bs e ɲ$,default
Lyngngam-144_snake-1,,Lyngngam,144_snake,bseɲ,bseɲ,b s e ɲ,,Nagaraja2013,144_snake_a,False,^bs e ɲ$,default
PnarJaintia-144_snake-1,,PnarJaintia,144_snake,pseiɲ,pseiɲ,p s e i ɲ,,Nagaraja2013,144_snake_a,False,^ps e i ɲ$,default
WarLamin-144_snake-1,,WarLamin,144_snake,psen,psen,p s e n,,Nagaraja2013,144_snake_a,False,^ps e n$,default
Palaung-144_snake-1,,Palaung,144_snake,hiŋ,hiŋ,h i ŋ,,Nagaraja2013,144_snake_a,False,^h i ŋ$,default
Khmu-144_snake-1,,Khmu,144_snake,mar,mar,m a r,,Nagaraja2013,144_snake_b,False,^m a r$,default
Khasi-145_snow-1,,Khasi,145_snow,jor,jor,j o r,,Nagaraja2013,145_snow_a,False,^j o r$,default
Lyngngam-145_snow-1,,Lyngngam,145_snow,jor,jor,j o r,,Nagaraja2013,,True,^j o r$,default
PnarJaintia-145_snow-1,,PnarJaintia,145_snow,tʰaʔ,tʰaʔ,tʰ a ʔ,,Nagaraja2013,145_snow_b,False,^tʰ a ʔ$,default
WarLamin-145_snow-1,,WarLamin,145_snow,ksɪəŋ məŋ,ksɪəŋ məŋ,k s ɪ ə ŋ + m ə ŋ,,Nagaraja2013,145_snow_c,False,^ks ɪ ə ŋ + m ə ŋ$,default
Khasi-146_some-1,,Khasi,146_some,kʰɨndiat,kʰɨndiat,kʰ ɨ d i a t,,Nagaraja2013,146_some_a,False,^kʰ ɨ n d i a t$,default
Lyngngam-146_some-1,,Lyngngam,146_some,taʔ-diat,taʔ-diat,t a ʔ + d i a t,,Nagaraja2013,146_some_a,False,^t a ʔ - d i a t$,default
PnarJaintia-146_some-1,,PnarJaintia,146_some,kʰaɟiak,kʰaɟiak,kʰ a ɟ i a k,,Nagaraja2013,146_some_b,False,^kʰ a ɟ i a k$,default
WarLamin-146_some-1,,WarLamin,146_some,ʃitjĩŋ,ʃitjĩŋ,ʃ i t j ĩ ŋ,,Nagaraja2013,146_some_c,False,^ʃ i t j ĩ ŋ$,default
Palaung-146_some-1,,Palaung,146_some,pərdi,pərdi,p ə r d i,,Nagaraja2013,146_some_d,False,^p ə r d i$,default
Khmu-146_some-1,,Khmu,146_some,laːŋ,laːŋ,l aː ŋ,,Nagaraja2013,146_some_e,False,^l aː ŋ$,default
Khasi-147_tospit-1,,Khasi,147_tospit,biaʔ,biaʔ,b i a ʔ,,Nagaraja2013,147_tospit_a,False,^b i a ʔ$,default
Lyngngam-147_tospit-1,,Lyngngam,147_tospit,ɟɨrtʰew,ɟɨrtʰew,ɟ ɨ r tʰ e w,,Nagaraja2013,147_tospit_b,False,^ɟ ɨ r tʰ e w$,default
PnarJaintia-147_tospit-1,,PnarJaintia,147_tospit,mn̩tʰu,mn̩tʰu,m n̩ tʰ u,,Nagaraja2013,147_tospit_b,False,^m n̩ tʰ u$,default
WarLamin-147_tospit-1,,WarLamin,147_tospit,pəθeʊ,pəθeʊ,p ə θ e ʊ,,Nagaraja2013,147_tospit_b,False,^p ə θ e ʊ$,default
Palaung-147_tospit-1,,Palaung,147_tospit,bɛʔ,bɛʔ,b ɛ ʔ,,Nagaraja2013,147_tospit_a,False,^b ɛ ʔ$,default
Khmu-147_tospit-1,,Khmu,147_tospit,kɟuh,kɟuh,k ɟ u h,,Nagaraja2013,147_tospit_c,False,^k ɟ u h$,default
Khasi-148_tosplit-1,,Khasi,148_tosplit,pʰiaʔ,pʰiaʔ,pʰ i a ʔ,,Nagaraja2013,148_tosplit_a,False,^pʰ i a ʔ$,default
Lyngngam-148_tosplit-1,,Lyngngam,148_tosplit,tʰɨllaʔ,tʰɨllaʔ,tʰ ɨ lː a ʔ,,Nagaraja2013,148_tosplit_b,False,^tʰ ɨ ll a ʔ$,default
PnarJaintia-148_tosplit-1,,PnarJaintia,148_tosplit,pʰiaʔ,pʰiaʔ,pʰ i a ʔ,,Nagaraja2013,148_tosplit_a,False,^pʰ i a ʔ$,default
WarLamin-148_tosplit-1,,WarLamin,148_tosplit,"phit, khlɪəʔ",phit,pʰ i t,,Nagaraja2013,148_tosplit_a,False,^ph i t$,default
WarLamin-148_tosplit-2,,WarLamin,148_tosplit,"phit, khlɪəʔ",khlɪəʔ,kʰ l ɪ ə ʔ,,Nagaraja2013,148_tosplit_a,False,^kh l ɪ ə ʔ$,default
Palaung-148_tosplit-1,,Palaung,148_tosplit,ploh,ploh,p l o h,,Nagaraja2013,148_tosplit_c,False,^p l o h$,default
Khmu-148_tosplit-1,,Khmu,148_tosplit,lak,lak,l a k,,Nagaraja2013,148_tosplit_d,False,^l a k$,default
Khasi-149_tosqueeze-1,,Khasi,149_tosqueeze,kʰem,kʰem,kʰ e m,,Nagaraja2013,149_tosqueeze_a,False,^kʰ e m$,default
Lyngngam-149_tosqueeze-1,,Lyngngam,149_tosqueeze,kʰɨnnim,kʰɨnnim,kʰ ɨ nː i m,,Nagaraja2013,149_tosqueeze_a,False,^kʰ ɨ nn i m$,default
PnarJaintia-149_tosqueeze-1,,PnarJaintia,149_tosqueeze,ksiʔ,ksiʔ,k s i ʔ,,Nagaraja2013,149_tosqueeze_b,False,^ks i ʔ$,default
WarLamin-149_tosqueeze-1,,WarLamin,149_tosqueeze,ʧəpɪə,ʧəpɪə,tʃ ə p ɪ ə,,Nagaraja2013,149_tosqueeze_c,False,^ʧ ə p ɪ ə$,default
Palaung-149_tosqueeze-1,,Palaung,149_tosqueeze,piət,piət,p i ə t,,Nagaraja2013,149_tosqueeze_c,False,^p i ə t$,default
Khmu-149_tosqueeze-1,,Khmu,149_tosqueeze,pɨət,pɨət,p ɨ ə t,,Nagaraja2013,149_tosqueeze_c,False,^p ɨ ə t$,default
Khasi-150_tostabpierce-1,,Khasi,150_tostabpierce,duŋ,duŋ,d u ŋ,,Nagaraja2013,150_tostabpierce_a,False,^d u ŋ$,default
Lyngngam-150_tostabpierce-1,,Lyngngam,150_tostabpierce,daneŋ,daneŋ,d a e ŋ,,Nagaraja2013,150_tostabpierce_a,False,^d a n e ŋ$,default
PnarJaintia-150_tostabpierce-1,,PnarJaintia,150_tostabpierce,duŋ,duŋ,d u ŋ,,Nagaraja2013,150_tostabpierce_a,False,^d u ŋ$,default
